15	1	916	279	0.459	0.157	712.864	3.747	2	742	345	0.459	0.157	708.185	3.723	2
35	2	-1280	-1024	-1.000	-1.000	-1.000	-1.000	4	-1280	-1024	-1.000	-1.000	-1.000	-1.000	4
55	3	-1280	-1024	0.731	0.161	-1.000	-1.000	4	-1280	-1024	0.459	0.157	-1.000	-1.000	4
75	4	764	347	0.731	0.161	711.470	3.865	0	753	351	0.459	0.157	708.427	3.682	0
95	5	743	333	0.731	0.161	711.470	3.663	0	775	360	0.460	0.157	708.427	3.595	0
115	6	751	340	0.731	0.161	711.470	3.756	0	768	334	0.460	0.157	708.427	3.588	0
135	7	762	348	0.731	0.161	711.470	3.683	0	756	349	0.460	0.157	708.427	3.589	0
155	8	770	342	0.731	0.161	711.294	3.719	0	747	347	0.459	0.157	708.662	3.591	0
175	9	744	380	0.731	0.161	711.294	3.709	0	763	347	0.459	0.157	708.662	3.571	0
195	10	746	342	0.731	0.161	711.294	3.607	0	760	329	0.459	0.157	708.662	3.555	0
215	11	737	356	0.731	0.161	711.294	3.709	0	758	330	0.459	0.157	708.662	3.485	0
235	12	764	350	0.731	0.161	711.294	3.546	0	741	343	0.459	0.158	708.662	3.449	0
255	13	767	356	0.730	0.162	711.562	3.562	0	761	336	0.459	0.158	707.162	3.405	0
275	14	-1280	-1024	0.459	0.158	-1.000	-1.000	4	725	339	0.459	0.158	707.162	3.646	0
294	15	723	351	0.731	0.162	711.562	3.660	0	733	418	0.459	0.158	707.162	3.398	0
314	16	727	360	0.731	0.162	711.562	3.604	0	763	351	0.459	0.158	707.162	3.477	0
334	17	747	373	0.731	0.162	711.562	3.640	0	751	369	0.460	0.158	707.162	3.566	0
354	18	756	383	0.731	0.162	711.743	3.615	0	767	392	0.459	0.158	708.588	3.462	0
374	19	760	363	0.731	0.161	711.743	3.546	0	742	373	0.459	0.158	708.588	3.524	0
394	20	755	383	0.731	0.161	711.743	3.566	0	737	346	0.460	0.158	708.588	3.484	0
414	21	750	386	0.731	0.162	711.743	3.599	0	727	405	0.460	0.158	708.588	3.536	0
434	22	804	555	0.730	0.163	711.743	3.699	0	789	566	0.460	0.159	708.588	3.610	0
454	23	817	579	0.730	0.163	714.001	3.741	0	804	582	0.460	0.160	709.594	3.615	0
474	24	779	575	0.730	0.164	714.001	3.963	0	782	614	0.459	0.160	709.594	3.505	0
494	25	775	567	0.730	0.164	714.001	3.541	0	767	613	0.460	0.160	709.594	3.519	0
514	26	785	572	0.730	0.165	714.001	3.666	0	776	587	0.459	0.161	709.594	3.478	0
534	27	791	590	0.730	0.165	714.001	3.605	0	773	588	0.459	0.162	709.594	3.374	0
554	28	795	586	0.729	0.166	715.193	3.675	0	771	586	0.458	0.163	711.441	3.369	0
574	29	785	549	0.727	0.168	715.193	3.619	0	785	537	0.457	0.165	711.441	3.555	0
594	30	735	568	0.726	0.170	715.193	3.701	0	762	548	0.456	0.167	711.441	3.592	0
614	31	780	559	0.725	0.172	715.193	3.668	0	785	580	0.455	0.169	711.441	3.521	0
634	32	790	561	0.723	0.173	715.193	3.698	0	777	628	0.453	0.171	711.441	3.498	0
654	33	799	558	0.721	0.175	718.660	3.704	0	790	643	0.452	0.173	715.888	3.516	0
673	34	799	559	0.719	0.176	718.660	3.618	0	775	596	0.450	0.174	715.888	3.557	0
693	35	748	535	0.718	0.177	718.660	3.810	0	761	563	0.449	0.175	715.888	3.463	0
713	36	800	620	0.717	0.178	718.660	3.751	0	760	542	0.448	0.177	715.888	3.397	0
733	37	779	586	0.715	0.178	718.660	3.563	0	765	613	0.446	0.177	715.888	3.553	0
753	38	-1280	-1024	-1.000	-1.000	-1.000	-1.000	4	-1280	-1024	-1.000	-1.000	-1.000	-1.000	4
773	39	-1280	-1024	-1.000	-1.000	-1.000	-1.000	4	-1280	-1024	-1.000	-1.000	-1.000	-1.000	4
793	40	-1280	-1024	-1.000	-1.000	-1.000	-1.000	4	-1280	-1024	-1.000	-1.000	-1.000	-1.000	4
813	41	-1280	-1024	-1.000	-1.000	-1.000	-1.000	4	-1280	-1024	-1.000	-1.000	-1.000	-1.000	4
833	42	-1280	-1024	-1.000	-1.000	-1.000	-1.000	4	-1280	-1024	-1.000	-1.000	-1.000	-1.000	4
853	43	-1280	-1024	-1.000	-1.000	-1.000	-1.000	4	-1280	-1024	-1.000	-1.000	-1.000	-1.000	4
873	44	-1280	-1024	0.706	0.185	-1.000	-1.000	4	-1280	-1024	0.440	0.186	-1.000	-1.000	4
893	45	-1280	-1024	-1.000	-1.000	-1.000	-1.000	4	-1280	-1024	-1.000	-1.000	-1.000	-1.000	4
913	46	705	410	0.705	0.191	730.031	3.562	0	706	403	0.439	0.192	724.200	3.536	0
933	47	711	371	0.705	0.195	730.031	3.688	0	715	364	0.439	0.195	724.200	3.472	0
953	48	714	344	0.703	0.198	730.031	3.546	0	713	391	0.438	0.199	724.200	3.437	0
972	49	757	311	0.702	0.201	732.739	3.596	0	755	362	0.437	0.202	730.304	3.431	0
992	50	-163	814	0.700	0.204	732.739	9.237	0	-1280	-1024	0.700	0.204	-1.000	-1.000	4
1012	51	-1280	-1024	0.435	0.208	-1.000	-1.000	4	705	381	0.435	0.208	730.304	3.475	0
1032	52	707	394	0.698	0.209	732.739	3.682	0	726	406	0.434	0.211	730.304	3.517	0
1052	53	716	389	0.696	0.211	732.739	3.527	0	717	397	0.433	0.213	730.304	3.501	0
1072	54	723	370	0.695	0.213	742.815	3.575	0	714	372	0.433	0.215	739.292	3.566	0
1092	55	710	359	0.695	0.216	742.815	3.684	0	720	360	0.433	0.218	739.292	3.578	0
1112	56	713	391	0.695	0.218	742.815	3.678	0	720	430	0.433	0.221	739.292	3.516	0
1132	57	708	376	0.694	0.221	742.815	3.801	0	697	398	0.433	0.223	739.292	3.414	0
1152	58	711	405	0.693	0.223	742.815	3.553	0	718	375	0.433	0.226	739.292	3.425	0
1172	59	709	394	0.693	0.226	748.893	3.599	0	708	391	0.433	0.228	746.295	3.469	0
1192	60	693	360	0.692	0.228	748.893	3.671	0	705	359	0.433	0.231	746.295	3.574	0
1212	61	690	369	0.693	0.231	748.893	3.921	0	713	390	0.434	0.234	746.295	3.521	0
1232	62	698	369	0.693	0.235	748.893	3.644	0	712	374	0.435	0.237	746.295	3.527	0
1252	63	724	394	0.693	0.238	748.893	3.744	0	708	391	0.435	0.241	746.295	3.440	0
1272	64	733	385	0.693	0.242	758.152	3.853	0	704	373	0.436	0.245	753.703	3.448	0
1291	65	707	386	0.693	0.246	758.152	3.891	0	712	368	0.436	0.248	753.703	3.469	0
1311	66	709	378	0.694	0.250	758.152	3.659	0	724	392	0.438	0.252	753.703	3.551	0
1331	67	713	442	0.694	0.255	758.152	3.638	0	705	365	0.439	0.256	753.703	3.442	0
1351	68	712	363	0.695	0.259	758.152	3.631	0	703	434	0.440	0.260	753.703	3.553	0
1371	69	710	355	0.695	0.262	768.157	3.672	0	699	423	0.441	0.263	762.641	3.559	0
1391	70	674	385	0.695	0.265	768.157	3.755	0	698	364	0.441	0.266	762.641	3.474	0
1411	71	644	342	0.696	0.267	768.157	3.671	0	664	334	0.444	0.268	762.641	3.432	0
1431	72	541	205	0.697	0.268	768.157	3.589	0	514	224	0.446	0.269	762.641	3.780	0
1451	73	492	238	0.698	0.269	768.157	3.502	0	494	234	0.447	0.270	762.641	3.502	0
1471	74	481	268	0.698	0.270	769.618	3.425	0	468	226	0.447	0.271	770.413	3.606	0
1491	75	473	208	0.698	0.271	769.618	3.860	0	502	275	0.447	0.272	770.413	3.590	0
1511	76	510	147	0.698	0.272	769.618	3.805	0	480	179	0.448	0.273	770.413	3.588	0
1531	77	500	188	0.699	0.272	769.618	3.836	0	509	208	0.449	0.273	770.413	3.559	0
1551	78	508	195	0.701	0.272	769.618	3.777	0	488	210	0.451	0.273	770.413	3.451	0
1571	79	503	164	0.703	0.272	773.863	3.799	0	502	200	0.453	0.272	776.351	3.457	0
1591	80	501	206	0.705	0.272	773.863	3.748	0	487	204	0.455	0.271	776.351	3.687	0
1610	81	499	237	0.707	0.271	773.863	3.627	0	486	218	0.457	0.270	776.351	3.625	0
1630	82	498	228	0.709	0.271	773.863	3.627	0	529	211	0.459	0.269	776.351	3.634	0
1650	83	524	178	0.712	0.271	773.863	3.710	0	494	186	0.462	0.269	776.351	3.493	0
1670	84	533	190	0.715	0.272	773.370	3.644	0	509	198	0.465	0.268	772.462	3.431	0
1690	85	494	165	0.717	0.273	773.370	3.720	0	511	230	0.467	0.268	772.462	3.601	0
1710	86	500	208	0.719	0.273	773.370	3.603	0	498	136	0.469	0.268	772.462	3.468	0
1730	87	509	217	0.721	0.274	773.370	3.656	0	531	184	0.470	0.269	772.462	3.459	0
1750	88	533	241	0.723	0.275	773.370	3.752	0	537	193	0.472	0.269	772.462	3.534	0
1770	89	496	253	0.725	0.275	774.421	3.714	0	543	205	0.475	0.269	770.282	3.450	0
1790	90	530	196	0.727	0.275	774.421	3.704	0	571	238	0.477	0.269	770.282	3.672	0
1810	91	563	157	0.728	0.275	774.421	3.714	0	552	185	0.478	0.269	770.282	3.473	0
1830	92	538	207	0.729	0.274	774.421	3.520	0	557	212	0.479	0.268	770.282	3.518	0
1850	93	532	234	0.730	0.273	774.421	3.572	0	545	221	0.480	0.267	770.282	3.620	0
1870	94	526	229	0.731	0.272	774.822	3.519	0	546	192	0.481	0.266	773.875	3.543	0
1890	95	717	485	0.730	0.272	774.822	3.563	0	733	459	0.481	0.266	773.875	3.674	0
1910	96	703	542	0.730	0.271	774.822	3.806	0	725	559	0.481	0.265	773.875	3.740	0
1929	97	756	522	0.730	0.270	774.822	3.718	0	702	554	0.481	0.265	773.875	3.642	0
1949	98	730	498	0.730	0.269	774.822	3.666	0	718	514	0.481	0.265	773.875	3.472	0
1969	99	762	518	0.731	0.269	778.101	3.790	0	709	567	0.481	0.265	773.774	3.464	0
1989	100	718	514	0.731	0.268	778.101	3.749	0	699	524	0.481	0.265	773.774	3.749	0
2009	101	719	541	0.732	0.268	778.101	3.749	0	706	539	0.481	0.265	773.774	3.768	0
2029	102	723	542	0.732	0.267	778.101	3.822	0	677	506	0.481	0.264	773.774	3.642	0
2049	103	698	541	0.733	0.266	778.101	3.989	0	696	502	0.481	0.263	773.774	3.679	0
2069	104	694	544	0.733	0.265	775.661	4.015	0	684	506	0.481	0.262	768.642	3.627	0
2089	105	703	537	0.733	0.264	775.661	4.013	0	729	541	0.481	0.262	768.642	3.727	0
2109	106	734	543	0.733	0.264	775.661	3.772	0	719	622	0.482	0.261	768.642	3.637	0
2129	107	743	546	0.734	0.263	775.661	3.939	0	724	625	0.482	0.261	768.642	3.737	0
2149	108	728	568	0.735	0.263	775.661	3.996	0	727	602	0.483	0.261	768.642	3.746	0
2169	109	730	577	0.735	0.262	773.781	3.907	0	731	600	0.483	0.260	765.285	3.712	0
2189	110	756	582	0.736	0.262	773.781	4.390	0	746	587	0.483	0.260	765.285	3.656	0
2209	111	726	601	0.737	0.262	773.781	3.975	0	746	597	0.485	0.260	765.285	3.714	0
2229	112	754	583	0.738	0.261	773.781	3.852	0	725	598	0.486	0.259	765.285	3.716	0
2248	113	748	623	0.740	0.261	773.781	4.099	0	743	554	0.488	0.259	765.285	3.805	0
2268	114	741	627	0.741	0.261	771.241	4.086	0	736	556	0.488	0.259	765.414	3.837	0
2288	115	735	573	0.742	0.260	771.241	4.363	0	719	636	0.489	0.258	765.414	3.940	0
2308	116	750	585	0.744	0.260	771.241	3.959	0	751	541	0.492	0.258	765.414	3.673	0
2328	117	753	605	0.745	0.260	771.241	4.142	0	705	556	0.493	0.257	765.414	3.817	0
2348	118	764	586	0.747	0.259	771.241	4.032	0	715	591	0.494	0.257	765.414	3.769	0
2368	119	771	597	0.747	0.259	768.128	4.100	0	725	548	0.495	0.256	762.519	3.834	0
2388	120	729	618	0.749	0.258	768.128	4.272	0	738	578	0.496	0.255	762.519	3.856	0
2408	121	648	436	0.752	0.256	768.128	4.172	0	666	462	0.499	0.253	762.519	3.924	0
2428	122	596	380	0.754	0.255	768.128	4.094	0	614	388	0.502	0.252	762.519	3.880	0
2448	123	604	380	0.756	0.255	768.128	4.054	0	572	416	0.504	0.252	762.519	3.880	0
2468	124	610	374	0.758	0.254	770.880	4.028	0	548	369	0.505	0.251	766.415	3.900	0
2488	125	582	340	0.760	0.253	770.880	4.492	0	579	391	0.508	0.249	766.415	3.915	0
2508	126	587	395	0.763	0.253	770.880	4.116	0	589	384	0.511	0.248	766.415	3.792	0
