11	1	-1280	-1024	0.688	0.687	-1.000	-1.000	4	-1280	-1024	0.448	0.709	-1.000	-1.000	4
31	2	807	762	0.688	0.688	736.724	4.129	0	813	734	0.448	0.710	739.006	3.872	0
51	3	828	829	0.689	0.688	736.724	4.082	0	816	873	0.449	0.712	739.006	3.907	0
70	4	-1280	-1024	-1.000	-1.000	-1.000	-1.000	4	-1280	-1024	-1.000	-1.000	-1.000	-1.000	4
91	5	-1280	-1024	-1.000	-1.000	-1.000	-1.000	4	-1280	-1024	-1.000	-1.000	-1.000	-1.000	4
110	6	-1280	-1024	-1.000	-1.000	-1.000	-1.000	4	-1280	-1024	-1.000	-1.000	-1.000	-1.000	4
130	7	-1280	-1024	-1.000	-1.000	-1.000	-1.000	4	-1280	-1024	-1.000	-1.000	-1.000	-1.000	4
150	8	-1280	-1024	-1.000	-1.000	-1.000	-1.000	4	-1280	-1024	-1.000	-1.000	-1.000	-1.000	4
170	9	-1280	-1024	0.458	0.709	-1.000	-1.000	4	657	508	0.458	0.709	739.006	3.998	0
190	10	-1280	-1024	0.698	0.683	-1.000	-1.000	4	653	497	0.458	0.709	746.129	4.036	0
210	11	613	527	0.699	0.683	734.320	4.153	0	654	425	0.459	0.709	746.129	4.019	0
230	12	629	508	0.700	0.683	734.320	4.311	0	651	437	0.461	0.708	746.129	4.053	0
250	13	635	514	0.702	0.683	734.320	4.210	0	655	438	0.463	0.708	746.129	3.999	0
270	14	633	497	0.703	0.684	734.320	4.162	0	651	452	0.464	0.709	746.129	4.064	0
290	15	630	487	0.705	0.684	739.639	4.247	0	654	464	0.465	0.709	742.145	4.029	0
310	16	631	485	0.706	0.685	739.639	4.231	0	650	432	0.467	0.709	742.145	4.067	0
330	17	634	503	0.709	0.685	739.639	4.276	0	661	424	0.469	0.709	742.145	3.975	0
350	18	635	493	0.710	0.685	739.639	4.281	0	653	459	0.471	0.709	742.145	3.965	0
370	19	636	478	0.712	0.685	739.639	4.308	0	648	467	0.472	0.708	742.145	4.060	0
390	20	639	489	0.714	0.685	736.674	4.303	0	645	478	0.474	0.708	740.136	4.000	0
410	21	619	478	0.715	0.685	736.674	4.218	0	666	454	0.475	0.708	740.136	4.070	0
429	22	597	496	0.718	0.685	736.674	4.306	0	627	440	0.478	0.708	740.136	4.068	0
449	23	434	560	0.721	0.687	736.674	4.373	0	482	520	0.481	0.708	740.136	4.153	0
469	24	376	554	0.723	0.687	736.674	4.308	0	437	536	0.483	0.708	740.136	4.041	0
489	25	302	530	0.724	0.687	748.283	4.399	0	391	551	0.484	0.707	740.050	4.059	0
509	26	418	570	0.726	0.688	748.283	4.349	0	455	547	0.486	0.706	740.050	3.994	0
